name,artist,album,album_type,release_date,duration,duration_ms,added_at,added_by_id,track_popularity,track_id,track_uri,artist_uris,artist_names,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artists_genres,artists_popularities,artists_avg_popularity,enriched
Welcome To My Island,Caroline Polachek,"Desire, I Want To Turn Into You",album,2023-02-14,3:52,232625,2023-02-17T07:19:42Z,115458813,63,4bp2wYweUPvsBrQfntdYcr,spotify:track:4bp2wYweUPvsBrQfntdYcr,['spotify:artist:4Ge8xMJNwt6EEXOzVXju9a'],['Caroline Polachek'],0.692,0.627,9.0,-6.104,1.0,0.0564,0.0836,9.38e-05,0.198,0.36,118.0,4.0,"[['art pop', 'escape room', 'indie pop', 'indietronica']]",[61],61.0,True
Pretty In Possible,Caroline Polachek,"Desire, I Want To Turn Into You",album,2023-02-14,3:36,216374,2023-02-17T07:19:42Z,115458813,60,4Q5LWPIKCuV6LRdDeqOYM7,spotify:track:4Q5LWPIKCuV6LRdDeqOYM7,['spotify:artist:4Ge8xMJNwt6EEXOzVXju9a'],['Caroline Polachek'],0.706,0.617,1.0,-9.362,1.0,0.0392,0.106,0.000415,0.113,0.247,99.995,4.0,"[['art pop', 'escape room', 'indie pop', 'indietronica']]",[61],61.0,True
Bunny Is A Rider,Caroline Polachek,"Desire, I Want To Turn Into You",album,2023-02-14,3:13,193957,2023-02-17T07:19:42Z,115458813,61,40tRJ8bMkIkXh8vhHKQsoX,spotify:track:40tRJ8bMkIkXh8vhHKQsoX,['spotify:artist:4Ge8xMJNwt6EEXOzVXju9a'],['Caroline Polachek'],0.796,0.663,6.0,-7.311,0.0,0.0494,0.0732,0.00135,0.185,0.426,110.009,4.0,"[['art pop', 'escape room', 'indie pop', 'indietronica']]",[61],61.0,True
Sunset,Caroline Polachek,"Desire, I Want To Turn Into You",album,2023-02-14,2:42,162909,2023-02-17T07:19:42Z,115458813,63,203bhpOhWluOytYjvwQfl7,spotify:track:203bhpOhWluOytYjvwQfl7,['spotify:artist:4Ge8xMJNwt6EEXOzVXju9a'],['Caroline Polachek'],0.643,0.753,11.0,-5.397,0.0,0.0577,0.609,4e-05,0.26,0.698,122.016,4.0,"[['art pop', 'escape room', 'indie pop', 'indietronica']]",[61],61.0,True
Crude Drawing Of An Angel,Caroline Polachek,"Desire, I Want To Turn Into You",album,2023-02-14,3:29,209067,2023-02-17T07:19:42Z,115458813,54,77ySu72hStpWbl3EZZiXzJ,spotify:track:77ySu72hStpWbl3EZZiXzJ,['spotify:artist:4Ge8xMJNwt6EEXOzVXju9a'],['Caroline Polachek'],0.591,0.367,11.0,-11.362,0.0,0.0383,0.736,0.0162,0.102,0.221,89.019,4.0,"[['art pop', 'escape room', 'indie pop', 'indietronica']]",[61],61.0,True
I Believe,Caroline Polachek,"Desire, I Want To Turn Into You",album,2023-02-14,4:7,247375,2023-02-17T07:19:42Z,115458813,57,6GqesoY3jZD9BqT1v4UEmk,spotify:track:6GqesoY3jZD9BqT1v4UEmk,['spotify:artist:4Ge8xMJNwt6EEXOzVXju9a'],['Caroline Polachek'],0.67,0.624,2.0,-7.68,1.0,0.0294,0.116,0.00366,0.131,0.407,129.987,4.0,"[['art pop', 'escape room', 'indie pop', 'indietronica']]",[61],61.0,True
Fly To You (feat. Grimes and Dido),"Caroline Polachek, Grimes, Dido","Desire, I Want To Turn Into You",album,2023-02-14,4:5,245124,2023-02-17T07:19:42Z,115458813,60,0RVn3A5FHQ8OgiIxuRkepW,spotify:track:0RVn3A5FHQ8OgiIxuRkepW,"['spotify:artist:4Ge8xMJNwt6EEXOzVXju9a', 'spotify:artist:053q0ukIDRgzwTr4vNSwab', 'spotify:artist:2mpeljBig2IXLXRAFO9AAs']","['Caroline Polachek', 'Grimes', 'Dido']",0.466,0.436,8.0,-11.303,1.0,0.0392,0.114,0.000376,0.0693,0.146,161.036,4.0,"[['art pop', 'escape room', 'indie pop', 'indietronica'], ['art pop', 'canadian electropop', 'grave wave', 'indietronica', 'metropopolis', 'neo-synthpop'], ['dance pop', 'europop', 'lilith', 'neo mellow', 'pop rock']]","[61, 66, 71]",66.0,True
Blood And Butter,Caroline Polachek,"Desire, I Want To Turn Into You",album,2023-02-14,4:27,267500,2023-02-17T07:19:42Z,115458813,56,5KE5Inz4uZKGb2EzETaOEe,spotify:track:5KE5Inz4uZKGb2EzETaOEe,['spotify:artist:4Ge8xMJNwt6EEXOzVXju9a'],['Caroline Polachek'],0.589,0.682,0.0,-6.699,1.0,0.0347,0.229,0.00174,0.0583,0.398,90.027,4.0,"[['art pop', 'escape room', 'indie pop', 'indietronica']]",[61],61.0,True
Hopedrunk Everasking,Caroline Polachek,"Desire, I Want To Turn Into You",album,2023-02-14,3:19,199000,2023-02-17T07:19:42Z,115458813,51,7y4aQuePr8SgBH14rXzheh,spotify:track:7y4aQuePr8SgBH14rXzheh,['spotify:artist:4Ge8xMJNwt6EEXOzVXju9a'],['Caroline Polachek'],0.257,0.236,1.0,-12.849,0.0,0.0355,0.944,5.04e-05,0.376,0.0786,115.776,5.0,"[['art pop', 'escape room', 'indie pop', 'indietronica']]",[61],61.0,True
Butterfly Net,Caroline Polachek,"Desire, I Want To Turn Into You",album,2023-02-14,4:35,276000,2023-02-17T07:19:42Z,115458813,51,3JYayrgDyMYVrpMdcn5HxF,spotify:track:3JYayrgDyMYVrpMdcn5HxF,['spotify:artist:4Ge8xMJNwt6EEXOzVXju9a'],['Caroline Polachek'],0.57,0.307,2.0,-9.391,0.0,0.0328,0.366,6.22e-05,0.0736,0.203,125.931,4.0,"[['art pop', 'escape room', 'indie pop', 'indietronica']]",[61],61.0,True
Smoke,Caroline Polachek,"Desire, I Want To Turn Into You",album,2023-02-14,2:57,177500,2023-02-17T07:19:42Z,115458813,54,2x8zUjRP6z5N2GmZ13zU76,spotify:track:2x8zUjRP6z5N2GmZ13zU76,['spotify:artist:4Ge8xMJNwt6EEXOzVXju9a'],['Caroline Polachek'],0.657,0.66,1.0,-8.457,1.0,0.0538,0.133,0.00586,0.137,0.419,118.984,4.0,"[['art pop', 'escape room', 'indie pop', 'indietronica']]",[61],61.0,True
Billions,Caroline Polachek,"Desire, I Want To Turn Into You",album,2023-02-14,4:57,297514,2023-02-17T07:19:42Z,115458813,53,4JPF8Te7Jo3AuI2vKqrRUV,spotify:track:4JPF8Te7Jo3AuI2vKqrRUV,['spotify:artist:4Ge8xMJNwt6EEXOzVXju9a'],['Caroline Polachek'],0.579,0.679,5.0,-7.892,1.0,0.109,0.169,6.69e-05,0.0994,0.361,139.939,4.0,"[['art pop', 'escape room', 'indie pop', 'indietronica']]",[61],61.0,True
Leave Me Like This,"Skrillex, Bobby Raps",Quest For Fire,album,2023-02-17,3:8,188571,2023-02-17T16:56:52Z,115458813,59,6NRvZuFXn2ixp8YdzUvG5n,spotify:track:6NRvZuFXn2ixp8YdzUvG5n,"['spotify:artist:5he5w2lnU9x7JFhnwcekXX', 'spotify:artist:22g86cix6LCeLMbu3m91Wo']","['Skrillex', 'Bobby Raps']",0.671,0.84,1.0,-8.199,1.0,0.0581,0.00113,0.473,0.109,0.233,124.977,4.0,"[['brostep', 'complextro', 'edm', 'electro', 'pop dance'], ['cloud rap', 'emo rap', 'minnesota hip hop']]","[74, 46]",60.0,True
RATATA,"Skrillex, Missy Elliott, Mr. Oizo",Quest For Fire,album,2023-02-17,2:6,126774,2023-02-17T16:56:52Z,115458813,68,4wteGC0HtLeZWjDcczc4Pw,spotify:track:4wteGC0HtLeZWjDcczc4Pw,"['spotify:artist:5he5w2lnU9x7JFhnwcekXX', 'spotify:artist:2wIVse2owClT7go1WT98tk', 'spotify:artist:0b9ukmbg0MO5eMlorcgOwz']","['Skrillex', 'Missy Elliott', 'Mr. Oizo']",0.889,0.6,9.0,-10.603,1.0,0.144,0.0145,0.0,0.08,0.501,123.978,4.0,"[['brostep', 'complextro', 'edm', 'electro', 'pop dance'], ['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop'], ['filter house']]","[74, 69, 52]",65.0,True
Tears,"Skrillex, Joker, Sleepnet",Quest For Fire,album,2023-02-17,3:5,185571,2023-02-17T16:56:52Z,115458813,55,29tRu5BqKiUDAoWLKIO3RN,spotify:track:29tRu5BqKiUDAoWLKIO3RN,"['spotify:artist:5he5w2lnU9x7JFhnwcekXX', 'spotify:artist:6S5jf5noKu0JJjLLVUCZqP', 'spotify:artist:2ft7vEW2Liid1yZbmR5bF2']","['Skrillex', 'Joker', 'Sleepnet']",0.697,0.633,5.0,-5.288,0.0,0.1,0.00182,0.2,0.109,0.369,140.216,4.0,"[['brostep', 'complextro', 'edm', 'electro', 'pop dance'], ['bristol electronic', 'classic dubstep', 'filthstep', 'purple sound', 'wonky'], []]","[74, 38, 37]",49.66666666666666,True
Rumble,"Skrillex, Fred again.., Flowdan",Quest For Fire,album,2023-02-17,2:26,146571,2023-02-17T16:56:52Z,115458813,70,74fmYjFwt9CqEFAh8ybeBD,spotify:track:74fmYjFwt9CqEFAh8ybeBD,"['spotify:artist:5he5w2lnU9x7JFhnwcekXX', 'spotify:artist:4oLeXFyACqeem2VImYeBFe', 'spotify:artist:07CimrZi5vs9iEao47TNQ4']","['Skrillex', 'Fred again..', 'Flowdan']",0.81,0.836,1.0,-7.721,0.0,0.0645,0.0515,0.229,0.0598,0.0585,139.979,4.0,"[['brostep', 'complextro', 'edm', 'electro', 'pop dance'], ['edm', 'house', 'stutter house'], ['grime']]","[74, 76, 65]",71.66666666666667,True
Butterflies,"Skrillex, Starrah, Four Tet",Quest For Fire,album,2023-02-17,3:15,195937,2023-02-17T16:56:52Z,115458813,56,19dObDGedr40x1UcAm15qz,spotify:track:19dObDGedr40x1UcAm15qz,"['spotify:artist:5he5w2lnU9x7JFhnwcekXX', 'spotify:artist:6DpWtzfwV8fcwP6fXckDVu', 'spotify:artist:7Eu1txygG6nJttLHbZdQOh']","['Skrillex', 'Starrah', 'Four Tet']",0.733,0.872,2.0,-5.683,0.0,0.132,0.0239,0.00304,0.38,0.195,128.007,4.0,"[['brostep', 'complextro', 'edm', 'electro', 'pop dance'], ['hyperpop francais'], ['electronica', 'folktronica', 'indietronica', 'intelligent dance music', 'trip hop']]","[74, 46, 61]",60.333333333333336,True
Inhale Exhale,"Skrillex, Aluna, Kito",Quest For Fire,album,2023-02-17,3:25,205241,2023-02-17T16:56:52Z,115458813,54,4cCfprh4NrvyLGKN2rOCO7,spotify:track:4cCfprh4NrvyLGKN2rOCO7,"['spotify:artist:5he5w2lnU9x7JFhnwcekXX', 'spotify:artist:5ITI6SEoUZMIXXkzCfr4oE', 'spotify:artist:3FLUBwpAnaIlIKeaBfsxFe']","['Skrillex', 'Aluna', 'Kito']",0.706,0.55,5.0,-12.764,0.0,0.0407,0.0477,0.0161,0.109,0.637,145.001,4.0,"[['brostep', 'complextro', 'edm', 'electro', 'pop dance'], ['dance pop', 'uk dance'], ['electra']]","[74, 61, 52]",62.333333333333336,True
A Street I Know,"Skrillex, Eli Keszler",Quest For Fire,album,2023-02-17,3:35,215172,2023-02-17T16:56:52Z,115458813,50,7pq7xuKsiQ9fhDibRBB6m9,spotify:track:7pq7xuKsiQ9fhDibRBB6m9,"['spotify:artist:5he5w2lnU9x7JFhnwcekXX', 'spotify:artist:2YfqCdQFDp4c0s8F5Lkk4z']","['Skrillex', 'Eli Keszler']",0.703,0.877,8.0,-5.736,1.0,0.0461,0.0387,0.737,0.21,0.424,145.047,4.0,"[['brostep', 'complextro', 'edm', 'electro', 'pop dance'], ['free improvisation', 'mandible', 'sound art']]","[74, 32]",53.0,True
XENA,"Skrillex, Nai Barghouti",Quest For Fire,album,2023-02-17,4:11,251586,2023-02-17T16:56:52Z,115458813,53,1gMT8boiNdGWiYy7HQHyZk,spotify:track:1gMT8boiNdGWiYy7HQHyZk,"['spotify:artist:5he5w2lnU9x7JFhnwcekXX', 'spotify:artist:78XHgIjAv0tqb9hVRUsifg']","['Skrillex', 'Nai Barghouti']",0.674,0.936,1.0,-4.912,1.0,0.0589,0.000596,0.281,0.346,0.328,145.027,4.0,"[['brostep', 'complextro', 'edm', 'electro', 'pop dance'], ['palestinian alternative']]","[74, 38]",56.0,True
TOO BIZARRE (juked),"Skrillex, Swae Lee, Siiickbrain, Posij",Quest For Fire,album,2023-02-17,3:28,208500,2023-02-17T16:56:52Z,115458813,54,1NacL1muYFdpo0Ejuj363q,spotify:track:1NacL1muYFdpo0Ejuj363q,"['spotify:artist:5he5w2lnU9x7JFhnwcekXX', 'spotify:artist:1zNqQNIdeOUZHb8zbZRFMX', 'spotify:artist:1oPEr1Ci8sWOYj8SSh2VPE', 'spotify:artist:7nmucrDZXxIQNGLwCqPQpO']","['Skrillex', 'Swae Lee', 'Siiickbrain', 'Posij']",0.719,0.919,8.0,-3.962,0.0,0.171,0.00265,0.00165,0.144,0.841,80.005,4.0,"[['brostep', 'complextro', 'edm', 'electro', 'pop dance'], ['melodic rap', 'rap', 'trap'], [], ['dutch dnb']]","[74, 79, 49, 38]",60.0,True
Hydrate,"Skrillex, Flowdan, BEAM, PEEKABOO",Quest For Fire,album,2023-02-17,3:36,216000,2023-02-17T16:56:52Z,115458813,57,5yOx2ezoz2hBfoE9mItGVo,spotify:track:5yOx2ezoz2hBfoE9mItGVo,"['spotify:artist:5he5w2lnU9x7JFhnwcekXX', 'spotify:artist:07CimrZi5vs9iEao47TNQ4', 'spotify:artist:46MWeeHNVMYRIIofQBEX98', 'spotify:artist:4Ok1Cm5YX5StCQZgH0r2xF']","['Skrillex', 'Flowdan', 'BEAM', 'PEEKABOO']",0.683,0.786,10.0,-4.721,0.0,0.139,0.0621,0.0,0.184,0.282,75.0,4.0,"[['brostep', 'complextro', 'edm', 'electro', 'pop dance'], ['grime'], ['canadian hip hop', 'trap soul'], ['brostep', 'dubstep']]","[74, 65, 62, 53]",63.5,True
